"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","GPUBusy","VALUBusy","SALUBusy","MemUnitBusy","SFetchInsts","FetchSize","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
754,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,4,94,8368,8376,66304,256,2048,0,28,72,63424,"0x14b99bdd7000","0x14b893f45e00",100,5.448142074,3.1479505129,9.0242072102,6,527.6875,1026433137964346,1026433136259305,1026433138473078,1026433138551423,2213773
755,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,2,94,8368,8372,65536,256,2048,128,40,88,48448,"0x14b99bdd7700","0x14b898045d80",100,18.8468528889,4.8864893867,43.9170662732,6,6034.625,1026433137967402,1026433136954360,1026433138508610,1026433138549058,1554250
756,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,5,94,8368,8378,65536,256,2048,128,40,88,48448,"0x14b99bdd7100","0x14b893f45d80",100,36.1600122642,7.0672820694,97.867482288,6,25212.6875,1026433138566953,1026433138441718,1026433139625245,1026433139856530,1183527
757,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,6,94,8368,8372,112640,256,2048,0,40,80,56320,"0x14b99bdd7200","0x14b893f45dc0",100,36.1596030244,7.0672020857,97.866374676,6,25212.6875,1026433138570630,1026433138250677,1026433140707492,1026433140757815,2456815
758,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,94,8368,8373,66304,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b898045ec0",100,5.8135507167,2.8625284106,15.6998669033,7,1044.6875,1026433138588484,1026433136925880,1026433139174694,1026433139443751,2248814
759,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,95,8368,8368,66304,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,6.0954314115,3.0013233633,12.2099545778,7,1061.5625,1026433138590107,1026433136974681,1026433139539656,1026433139616345,2564975
760,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,95,8368,8375,66304,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b898045ec0",100,5.1416880869,2.5317106437,18.6829197923,7,1061.5625,1026433138590228,1026433138524930,1026433139429415,1026433139441777,904485
761,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,2,95,8368,8375,66304,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b898045e00",100,5.2905895225,3.0569162432,10.1947386649,6,528.5,1026433140212129,1026433138508610,1026433140447181,1026433140448717,1938571
762,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,3,95,8368,8368,112640,256,2048,0,40,80,56320,"0x14b99bdd7700","0x14b898045dc0",100,31.123740663,6.3469517769,95.6559683218,6,23964.4375,1026433140462103,1026433139174694,1026433141824950,1026433142065858,2650256
763,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,94,8368,8377,66304,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,0,0,0,6,527.6875,1026433140784497,1026433138345238,1026433141337896,1026433141339331,2992658
764,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,95,8368,8372,66304,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",100,0,0,215.6441131498,6,527.6875,1026433140791310,1026433138473078,1026433141354696,1026433141357847,2881618
765,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,95,8368,8378,66304,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,6.0446451137,2.7471726811,19.1706113657,0,527.6875,1026433140797973,1026433139625245,1026433141316455,1026433141318210,1691210
766,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,0,96,8368,8373,65536,256,2048,128,40,88,48448,"0x14b99bdd6f80","0x14b898045d80",100,31.1241460732,6.3470344507,95.6572143127,6,23964.4375,1026433141099086,1026433139539656,1026433141498868,1026433141500283,1959212
767,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,6,95,8368,8374,66304,256,2048,0,28,72,63424,"0x14b99bdd7200","0x14b893f45e00",100,5.3971334127,3.1184775772,8.3045046371,6,527.6875,1026433141100369,1026433140707492,1026433141502537,1026433141504070,795045
768,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,7,95,8368,8376,112640,256,2048,0,40,80,56320,"0x14b99bdd7000","0x14b893f45dc0",100,30.952094831,6.0402708727,98.0011177019,6,33126.9375,1026433141521745,1026433141337896,1026433143039186,1026433143044584,1701290
769,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,4,96,8368,8375,65536,256,2048,128,40,88,48448,"0x14b99bdd7180","0x14b893f45d80",100,30.9523672367,6.0403240324,98.001980198,6,33126.9375,1026433141532325,1026433141354696,1026433142075980,1026433142326964,721284
770,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,96,8368,8374,66304,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b898045ec0",100,6.2999202675,2.8152116643,14.0188234087,7,527.6875,1026433142097820,1026433140447181,1026433142942236,1026433142948898,2495055
771,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,96,8368,8373,66304,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,6.8123436197,3.354323047,14.4778287462,6,527.6875,1026433142101517,1026433141824950,1026433142965756,1026433142966813,1140806
772,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,96,8368,8368,66304,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b898045ec0",100,6.5785729243,3.2392169286,9.1740003544,6,527.6875,1026433142090726,1026433139429415,1026433143017277,1026433143025326,3587862
773,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,0,97,8368,8375,66304,256,2048,0,28,72,63424,"0x14b99bdd7700","0x14b898045e00",100,5.6822056466,3.2831930476,8.7609652522,6,527.6875,1026433142745845,1026433141498868,1026433143113597,1026433143114860,1614729
774,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,96,8368,8368,66304,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b893f45ec0",100,7.0635670287,3.0312911362,18.0301481154,7,1061.0625,1026433143077327,1026433141316455,1026433143703510,1026433143819785,2387055
775,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,96,8368,8378,66304,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",100,6.6449002614,3.2718757796,22.4145388378,7,1061.0625,1026433143080744,1026433141502537,1026433143803190,1026433143816980,2300653
776,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,96,8368,8372,66304,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,7.191259204,3.5408969118,11.7341091778,7,1061.0625,1026433143088779,1026433143039186,1026433143845591,1026433144064609,806405
777,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,1,97,8368,8373,112640,256,2048,0,40,80,56320,"0x14b99bdd7080","0x14b898045dc0",100,23.2272095138,5.5671265615,56.1196222691,6,9695.5625,1026433143130230,1026433143017277,1026433145056649,1026433145057893,2039372
778,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,4,97,8368,8376,66304,256,2048,0,28,72,63424,"0x14b99bdd7700","0x14b893f45e00",100,4.789633328,2.7674624646,11.988869438,6,532.5,1026433143446923,1026433142075980,1026433144311673,1026433144451018,2235693
779,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,2,97,8368,8374,65536,256,2048,128,40,88,48448,"0x14b99bdd7000","0x14b898045d80",100,23.2277305252,5.5672514381,56.1194791503,6,9695.5625,1026433143446773,1026433142942236,1026433144959528,1026433144961306,2017292
780,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,5,97,8368,8378,65536,256,2048,128,40,88,48448,"0x14b99bdd7200","0x14b893f45d80",100,34.0010096282,6.6824332427,98.1311965448,6,27166.3125,1026433144470235,1026433143703510,1026433145013757,1026433145014830,1310247
781,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,6,97,8368,8372,112640,256,2048,0,40,80,56320,"0x14b99bdd7100","0x14b893f45dc0",100,34.0006479346,6.6823621568,98.1301526515,6,27166.3125,1026433144473130,1026433143803190,1026433146073444,1026433146075193,2270254
782,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,97,8368,8368,66304,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b898045ec0",100,5.391830919,3.5810971266,7.199893137,5.0666023166,527.8125,1026433145091538,1026433142965756,1026433145781453,1026433145791764,2815697
783,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,98,8368,8375,66304,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b898045ec0",100,5.3915108341,3.5808845355,7.2002077768,6,527.8125,1026433145096989,1026433145056649,1026433145796013,1026433145799459,739364
784,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,98,8368,8378,66304,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b898045ec0",100,6.8499864939,4.2502374459,12.2507907601,5.0666023166,512.8125,1026433145091929,1026433143113597,1026433145763533,1026433145793718,2649936
785,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,2,98,8368,8373,66304,256,2048,0,28,72,63424,"0x14b99bdd7200","0x14b898045e00",100,4.9575042963,2.8644587422,6.807948184,6,527.8125,1026433145455864,1026433144959528,1026433146045455,1026433146046678,1085927
786,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,3,98,8368,8378,112640,256,2048,0,40,80,56320,"0x14b99bdd7080","0x14b898045dc0",100,21.421622287,5.324769529,51.2551985106,6,7401.8125,1026433146060795,1026433145781453,1026433147630904,1026433147659682,1849451
787,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,0,99,8368,8368,65536,256,2048,128,40,88,48448,"0x14b99bdd7100","0x14b898045d80",100,21.4221402555,5.3248982804,51.2561355998,6,7401.8125,1026433146324747,1026433145763533,1026433147606584,1026433147657718,1843051
788,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,97,8368,8375,66304,256,2048,0,32,80,80896,"0x14b99bdd7000","0x14b893f45ec0",100,5.7398514909,2.8262397227,14.9568410204,7,1065.625,1026433146106113,1026433143845591,1026433147616973,1026433147664281,3771382
789,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,98,8368,8374,66304,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",100,7.3914538577,3.6394705567,16.8545523923,7,1065.625,1026433146117455,1026433144311673,1026433147564973,1026433147666144,3253300
790,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,98,8368,8376,66304,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b893f45ec0",100,6.333375195,2.9139355942,14.1932548749,7,1048.125,1026433146117726,1026433145013757,1026433147355371,1026433147358288,2341614
791,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,6,98,8368,8372,66304,256,2048,0,28,72,63424,"0x14b99bdd7200","0x14b893f45e00",100,8.7854108598,4.0420977166,19.6883291568,7,1065.625,1026433146323705,1026433146073444,1026433147532813,1026433147662487,1459369
792,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,7,98,8368,8368,65536,256,2048,128,40,88,48448,"0x14b99bdd7700","0x14b893f45d80",100,6.4335879931,2.7623770007,20.8899622331,6,2088,1026433147678268,1026433147616973,1026433148070416,1026433148085376,453443
793,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,4,99,8368,8376,112640,256,2048,0,40,80,56320,"0x14b99bdd6f00","0x14b893f45dc0",100,0.1375593454,0.0590635851,0.4466573757,6,2088,1026433147682907,1026433147564973,1026433149301783,1026433149346398,1736810
794,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l50.kd",0,1,99,8368,8373,112640,256,2048,0,28,64,20032,"0x14b99bdd7180","0x14b898045c80",100,23.6054394703,5.6991142051,77.0673656603,6,133158.625,1026433149382197,1026433145796013,1026433150708523,1026433150758352,4912510
795,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l50.kd",1,5,99,8368,8378,112640,256,2048,0,28,64,20032,"0x14b99bdd7100","0x14b893f45c80",100,23.6709045086,5.7127425977,77.2035932345,6,133187.9375,1026433149383189,1026433147355371,1026433150718112,1026433150755667,3362741
796,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l71.kd",1,6,99,8368,8378,112640,256,2048,0,24,56,26880,"0x14b99bdd7200","0x14b893f45cc0",100,14.7069318165,3.9279520565,89.5053918479,5,448940.125,1026433150773602,1026433147532813,1026433152660523,1026433152690253,5127710
797,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l71.kd",0,2,99,8368,8373,112640,256,2048,0,24,56,26880,"0x14b99bdd7000","0x14b898045cc0",100,14.7694423034,3.9446474624,89.0136890642,5,446941.5625,1026433150774333,1026433146045455,1026433152646134,1026433152693109,6600679
798,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l92.kd",1,7,99,8368,8378,112640,256,2048,0,24,56,33472,"0x14b99bdd6f80","0x14b893f45d00",100,18.5995023062,4.971525065,87.5482698215,5,638142.5625,1026433152707006,1026433148070416,1026433155345659,1026433155376616,7275243
799,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l92.kd",0,3,99,8368,8373,112640,256,2048,0,24,56,33472,"0x14b99bdd7080","0x14b898045d00",100,19.0957068323,5.1041572827,86.3318609719,5,614157.75,1026433152708088,1026433147630904,1026433155313990,1026433155379661,7683086
800,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l113.kd",1,4,100,8368,8378,112640,256,2048,0,24,64,40320,"0x14b99bdd7700","0x14b893f45d40",100,20.1580926645,5.1956506719,83.3539188834,5,1059921.75,1026433155395302,1026433149301783,1026433160038807,1026433160953696,10737024
801,"__omp_offloading_43b2fce4_4401ca73__ZN7Poisson22TrilinearInterpolationIdE7prolongERNS_11DeviceArrayIdEES4__l113.kd",0,0,100,8368,8373,112640,256,2048,0,24,64,40320,"0x14b99bdd6f00","0x14b898045d40",100,20.3214273137,5.237749386,83.2862267496,5,1059778.375,1026433155396755,1026433147606584,1026433160095459,1026433160828624,12488875
802,"__omp_offloading_43b2fce4_e8007dbb__ZN7Poisson11DeviceArrayIdE3addERKS1__l156.kd",0,1,100,8368,8376,112640,256,2048,0,28,64,1634038376,"0x14b99bdd7100","0x14b898045fc0",100,33.3384584874,10.7643150676,79.1533700648,6,2129952.6875,1026433160851649,1026433150708523,1026433167083340,1026433167139946,16374817
803,"__omp_offloading_43b2fce4_e8007dbb__ZN7Poisson11DeviceArrayIdE3addERKS1__l156.kd",1,5,100,8368,8375,112640,256,2048,0,28,64,1634038376,"0x14b99bdd7180","0x14b893f45fc0",100,33.145244549,10.7019301883,78.940100512,6,2128614.8125,1026433160977593,1026433150718112,1026433167076129,1026433167143483,16358017
804,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,100,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7000","0x14b893f45ec0",100,18.4784775124,6.2286920345,31.2155269899,7,4186.25,1026433167184172,1026433152660523,1026433168177256,1026433168179860,15516733
805,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,100,8368,8375,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",100,33.2236891739,11.1989815164,79.22406639,7,4186.25,1026433167184673,1026433155345659,1026433168488778,1026433168528616,13143119
806,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,100,8368,8374,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b898045ec0",100,15.6272012235,5.2675889405,39.6051681402,6,2069.4375,1026433167188420,1026433152646134,1026433168342068,1026433168343327,15695934
807,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,100,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b898045ec0",100,16.4859765502,5.5570633863,35.7375226487,7,4157.875,1026433167187719,1026433155313990,1026433168294388,1026433168295765,12980398
808,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,101,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b898045ec0",100,15.5262925944,5.2335748409,39.349427962,6,2069.4375,1026433167212366,1026433160095459,1026433168418708,1026433168906648,8323249
809,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,101,8368,8368,112640,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b893f45ec0",100,17.0229379431,5.7380613689,40.5923122715,7,4186.25,1026433167277773,1026433160038807,1026433168313897,1026433168315212,8275090
810,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,5,101,8368,8376,112640,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b893f45e00",100,33.2223106548,11.1985168477,79.2207792208,7,4186.25,1026433167923574,1026433167076129,1026433168501418,1026433168531130,1425289
811,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,1,101,8368,8377,112640,256,2048,0,28,72,63424,"0x14b99bdd7200","0x14b898045e00",100,13.7603480724,5.5775677267,21.715316879,6,2069.4375,1026433167988049,1026433167083340,1026433168533429,1026433168909303,1450089
812,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",0,3,101,8368,8372,112640,256,2048,128,40,88,48448,"0x14b99bdd7700","0x14b898045d80",100,33.1401351441,10.4997296341,78.3869656382,5,6231.4375,1026433168944090,1026433168294388,1026433169935678,1026433169937534,1641290
813,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,7,101,8368,8368,112640,256,2048,128,40,88,48448,"0x14b99bdd6f00","0x14b893f45d80",100,29.7266541584,5.6537822439,98.7943205577,6,82893.375,1026433168551239,1026433168488778,1026433170121588,1026433170253827,1632810
814,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,6,101,8368,8373,112640,256,2048,0,40,80,56320,"0x14b99bdd7000","0x14b893f45dc0",100,29.7265458784,5.6537616499,98.7939606972,6,82893.375,1026433168549476,1026433168177256,1026433180248528,1026433180849255,12071272
815,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",0,2,101,8368,8376,112640,256,2048,0,40,80,56320,"0x14b99bdd7180","0x14b898045dc0",100,33.138717081,10.4992803517,78.3836114677,5,6231.4375,1026433168937107,1026433168346255,1026433183922512,1026433183987653,15576257
816,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,102,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",100,15.2169470277,5.0986200915,39.1161329933,7,4188.1875,1026433180889303,1026433168313897,1026433181370775,1026433181373801,13056878
817,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,102,8368,8368,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",100,17.2525513702,5.8154590508,38.5202542555,7,2068.6875,1026433180889333,1026433168501418,1026433181591416,1026433181677259,13089998
818,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,102,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,19.0378173739,6.3788483975,48.9379239441,7,4182.8125,1026433180894683,1026433180248528,1026433181557496,1026433181679133,1308968
819,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,7,102,8368,8373,112640,256,2048,0,28,72,63424,"0x14b99bdd6f00","0x14b893f45e00",100,14.9039678024,6.0411182462,27.2224705963,6,2068.6875,1026433181444117,1026433170121588,1026433181818137,1026433182012107,11696549
820,"__omp_offloading_43b2fce4_e80082d4__ZN7Poisson6JacobiIdE17relaxation_kernelERNS_6DomainIdEEdllllll_l138.kd",1,4,103,8368,8372,112640,256,2048,0,40,80,56320,"0x14b99bdd7000","0x14b893f45dc0",100,26.9505657431,5.1205346424,98.88272435,6,98462.8125,1026433182038038,1026433181374239,1026433192823110,1026433192889001,11448871
821,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,102,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b898045ec0",100,18.8628653668,6.3582608025,32.7276903505,7,2068.6875,1026433184024274,1026433168422895,1026433184674996,1026433184672219,16252101
822,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,102,8368,8375,112640,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b898045ec0",100,2.0264819827,2.7745935714,106.9237692158,7,4156.0625,1026433184029584,1026433168537616,1026433184624115,1026433184622452,16086499
823,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,102,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b898045ec0",100,2.0262848349,2.7743236431,135.151765736,7,3504.5,1026433184030406,1026433183922512,1026433184647156,1026433184644615,724644
824,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE16fill_send_bufferERNS_11DeviceArrayIdEERKS3_RNS_8SettingsERNS_6DomainIdEEd_l174.kd",1,5,103,8368,8377,112640,256,2048,128,40,88,48448,"0x14b99bdd6f00","0x14b893f45d80",100,26.9506526507,5.1205511546,98.8830432175,6,98462.8125,1026433184540173,1026433181591416,1026433185158637,1026433185350152,3567221
